"PPEE"	"PPDE"	"PostFC"	"RealFC"	"C1Mean"	"C2Mean"
"NM_146650"	0	1	0.279871289142167	0.279571279265946	341.257285268656	1220.67077294886
"NM_146772"	0	1	0.290573408251314	0.290069650190691	205.116069224557	707.151432055052
"NM_146461"	0	1	0.261089319156232	0.26058145250693	190.368921441608	730.582755585876
"NM_146808"	0	1	3.86558887173852	3.87267050265669	786.898529695791	203.185321976389
"NM_146342"	0	1	0.304909999420439	0.304419751370475	219.485450261628	721.018938738291
"NM_146908"	0	1	0.26802511380098	0.267512987033185	194.432459147489	726.84240931263
"NM_146889"	0	1	3.56384415632683	3.56999082637661	747.732272886828	209.442155272274
"NM_146447"	0	1	3.99414593535127	4.00214297994708	752.425293151988	187.998098891544
"NM_146910"	0	1	0.253892752827929	0.253366514146819	182.671780903991	721.007856361761
"NM_146467"	0	1	0.248698694585725	0.248201580088052	188.352899998283	758.900962337386
"NM_146705"	0	1	3.59306050580003	3.59962862416906	713.602564482983	198.236163421293
"NM_001170918"	0	1	0.279713858102488	0.279411575769052	338.572273848566	1211.75895737642
"NM_146993"	0	1	4.23966721682341	4.25566048567865	732.702988255218	172.163741472324
"NM_146997"	0	1	0.269550753380068	0.269069322125154	207.599622180275	771.574142482465
"NM_146999"	0	1	0.233640956462849	0.233272741081449	246.890450677115	1058.40964017094
"NM_146998"	0	1	0.257114228788618	0.256611186329926	192.707215273086	750.998629161273
"NM_146486"	0	1	0.240195322037731	0.239687392775055	182.325591417846	760.712494857987
"NM_146991"	0	1	4.30741606605418	4.31731738049023	733.38422348646	169.86266833813
"NM_001011789"	0	1	0.265830640773985	0.265313204411646	189.020240429788	712.469579932624
"NM_001011819"	0	1	0.299755959906153	0.299238360934532	205.863673167452	687.982249805475
"NM_010980"	0	1	0.246570089708532	0.246166064782988	230.503302629453	936.403810054062
"NM_146628"	0	1	0.262917379874486	0.262399870487815	190.049282507186	724.30164753952
"NM_146942"	0	1	0.230013416059026	0.229479817115322	166.272216065692	724.594970301722
"NM_207224"	0	1	4.41544556312642	4.42457177991154	842.073895214093	190.309863051454
"NM_147023"	0	1	0.253904542169978	0.253419944458285	198.408132617933	782.95178717139
"NM_001011851"	0	1	0.273967302722894	0.273457927834709	195.713187203369	715.724185339373
"NM_146716"	0	1	0.231460930921187	0.230956372333676	176.641532275544	764.859704570545
"NM_146273"	0	1	0.257909000567811	0.25738107015493	181.662920052942	705.841910335072
"NM_146495"	0	1	4.17865845419542	4.18809212677827	708.608366855355	169.188371335844
"NM_146773"	0	1	0.272469236444754	0.271987873728921	206.414654789543	758.938007348582
"NM_146583"	0	1	3.91203318398889	3.91907032230774	814.349937345292	207.784162995717
"NM_147063"	0	1	0.228846403118395	0.228335090511168	175.117591960404	766.966252175477
"NM_146962"	0	1	0.309324043563678	0.308832847778921	220.826432283337	715.057823489501
"NM_147079"	0	1	0.237643603211125	0.237115767647833	171.960101325881	725.247974329624
"NM_147093"	0	1	4.19867560725274	4.20152344000995	2369.70228343569	564.002629530892
"NM_147115"	0	1	0.245374167764028	0.244887573285748	190.695997212995	778.739181325217
"NM_147118"	0	1	0.251007632001248	0.250511325178475	192.24694668969	767.44810415045
"NM_147084"	0	1	4.38977693556512	4.39972109973855	753.104646149	171.163269640604
"NM_146379"	0	1	0.218868912923855	0.218358941535587	167.940848878594	769.14031597743
"NM_146358"	0	1	0.237838371842339	0.237309234622163	171.633166884993	723.279033224003
"NM_019485"	0	1	0.265557763486227	0.265357556821019	488.804054420932	1842.08585088482
"NM_147035"	0	1	0.240520724117067	0.24016657219718	258.615890140772	1076.85047968589
"NM_146666"	0	1	4.23537016234202	4.24392121552459	806.30510034487	189.982947417428
"NM_001011738"	0	1	4.1678651547775	4.17668217374611	763.129389157615	182.704259168336
"NM_146544"	0	1	0.235974089565242	0.235469562731068	181.3268736877	770.097488987046
"NM_146550"	0	1	0.252345044972728	0.251842072800182	190.366383639141	755.925581066276
"NM_146605"	0	1	5.03085975052246	5.04263881407132	866.508614772191	171.828326463954
"NM_146798"	0	1	0.225678592022818	0.225213715794231	188.360059579271	836.395806435774
"NM_146423"	0	1	0.290188486339396	0.289643185654652	191.723430019349	661.954235706056
"NM_146802"	0	1	3.65873205146153	3.66471085710765	818.32845835469	223.292325957731
"NM_146512"	0	1	0.258759442705299	0.258260890750858	195.259729646084	756.084850747104
"NM_146510"	0	1	0.216509633408288	0.216000718043031	169.100596756582	782.906826799123
"NM_001164523"	0	1	0.278328275106462	0.277122549666363	140.973044776148	508.728985498952
"NM_145525"	0	1	0.238834828651505	0.238736076439792	1564.05170591798	6551.41586425321
"NM_025509"	0	1	0.282238737175959	0.281814706169766	239.530618039929	849.983321127923
"NM_172416"	0	1	3.6825918258568	3.68465153878316	2409.77022682073	653.994917820955
"NM_139310"	0	1	0.263902273660283	0.263774572622922	763.486570822757	2894.49405788055
"NM_027136"	0	1	0.25284034258786	0.252663935928358	544.203392375918	2153.89214031269
"NM_181859"	0	1	0.262201302140013	0.26191679420491	345.399578553824	1318.76598610036
"NM_001038887"	0	1	0.242503985896377	0.241876532715245	148.48789261593	613.930885248066
"NM_133200"	0	1	0.234517159355294	0.234091116430736	357.485672891961	1527.1546286404
"NM_019783"	0	1	0.190127166334943	0.189852416881962	475.653556846784	2505.4285119707
"NM_011060"	0	1	0.264592363116166	0.26444143178893	647.000540762266	2446.69638933271
"NM_001195046"	0	1	3.28851876437805	3.2895441172054	6240.50761863981	1897.0667365605
"NM_001293774"	0	1	0.266929172726878	0.266739923848785	878.21217797091	3292.41868971041
"NM_033620"	0	1	0.224870731099043	0.224726331307336	1025.32382656861	4562.57873005124
"NM_001159520"	0	1	0.204078362097431	0.203834924012387	566.443335322466	2778.97077607174
"NM_008781"	0	1	0.283461983304032	0.283258090874622	846.09490835395	2987.03586245503
"NM_011041"	0	1	4.29415522221639	4.29761146141846	2056.83008984767	478.59075493395
"NM_001142743"	0	1	0.249416578337623	0.249289088282941	1247.45877481184	5004.0950067782
"NM_178685"	0	1	0.268334863614418	0.268245218827062	1099.38161856554	4098.44746132131
"NM_053144"	0	1	0.244715329089394	0.244612281522998	900.283885718719	3680.48339188259
"NM_053129"	0	1	0.252557825395239	0.252430490311761	744.043980760551	2947.54986030696
"NM_033582"	0	1	0.272414550496661	0.272317891319303	1042.41451379976	3827.95924854812
"NM_211138"	0	1	0.267064455744586	0.266902787583311	1028.47544120394	3853.39839080936
"NM_001285890"	0	1	0.249783739381961	0.249536012911897	642.30940767693	2574.04494373958
"NM_001025568"	0	1	0.220079369275325	0.219976055956905	1411.46523432218	6416.48486887199
"NM_001143849"	0	1	0.270431227053773	0.270243392869537	892.165807755732	3301.36879887572
"NM_001243758"	0	1	0.272733825643909	0.272534104423512	843.506900432755	3095.07750186343
"NM_001177981"	0	1	0.213161346530641	0.212944149238586	655.683300439472	3079.16969469461
"NM_033614"	0	1	0.274304036081276	0.274031235408493	619.592402800532	2261.05488144282
"NM_026513"	0	1	0.246102597611496	0.245790104420044	297.751945404716	1211.43806096772
"NM_008808"	0	1	0.239467170466217	0.239004034965703	197.072579712776	824.589382772168
"NM_008809"	0	1	0.247520397798204	0.247373211635948	1074.92987087758	4345.40745150457
"NM_009787"	0	1	0.264812394849904	0.264627599023153	528.647338605557	1997.73075174715
"NM_027959"	0	1	0.262214595133289	0.261990565421232	433.244620256565	1653.69313835528
"NM_027001"	0	1	0.252667167476527	0.25255783393186	866.861230406602	3432.3572202561
"NM_001032414"	0	1	0.275570919568893	0.275403313563901	1011.75398579726	3673.74385831188
"NM_028560"	0	1	0.258283819800757	0.257873200778931	236.872200871211	918.589529364372
"NM_022889"	0	1	0.261494618829517	0.261339384524167	624.305241005944	2388.89606612036
"NR_028114"	0	1	0.251567492694972	0.2509181504961	245.808659872347	979.666676981434
"NM_028730"	0	1	3.71796398929211	3.72068446117487	3159.54595684007	849.176753085314
"NM_001163516"	0	1	4.00161766482416	4.0058777672992	2399.02604913976	598.868994442511
"NM_001161825"	0	1	0.232516995803129	0.232094906692461	358.692152483008	1545.48773450354
"NM_019932"	0	1	0.206277786333552	0.20543686556797	97.3599506368612	473.955324420537
"NM_001177756"	0	1	3.95666360105525	3.95912108146265	4048.67872958826	1022.61311414142
"NM_028376"	0	1	0.23607534817084	0.235689845252719	234.519154559194	995.065347042294
"NM_008827"	0	1	0.293140692115527	0.292642399955418	352.839844749351	1205.7272574962
"NM_207247"	0	1	0.26055570651671	0.260129300449376	226.508913969101	870.78353835876
"NM_027558"	0	1	0.244223209175516	0.244066617632367	591.506333579019	2423.57557396001
"NM_001302635"	0	1	4.1977347224504	4.20050148776099	4126.42499271477	982.357225612934
"NM_001161797"	0	1	0.259868313081652	0.25969313795947	932.601565480644	3591.19603959199
"NM_133821"	0	1	0.257995883123017	0.257916315834313	1207.75845854035	4682.78199256331
"NM_001081118"	0	1	0.236941573052523	0.236851058907322	1002.64097601081	4233.2451969005
"NM_001163467"	0	1	0.256639174690035	0.256365069457626	590.932124676439	2305.07050853673
"NM_026078"	0	1	0.298571297579761	0.298338731160134	764.793591323742	2563.53107409954
"NM_029094"	0	1	0.262991016030061	0.262892301568811	985.595191679556	3749.07350605153
"NM_026880"	0	1	0.258645929403553	0.258446229133953	481.771741312995	1864.13691724245
"NM_008845"	0	1	0.267573709319349	0.267440130799691	736.344569978633	2753.33359049559
"NM_144859"	0	1	0.249032272826519	0.248856421239764	903.280801101695	3629.75690174053
"NM_016670"	0	1	4.21536302064993	4.21885476682836	3302.05543646422	782.682370078108
"NM_001162924"	0	1	4.08567923072735	4.09036406833915	2289.91866876107	559.824926794394
"NM_019762"	0	1	0.244141693965634	0.243850773333595	538.499982881325	2208.34872496753
"NR_040574"	0	1	3.7330498203716	3.75405790147416	245.232221529418	65.317234679336
"NM_207229"	0	1	0.264561377685155	0.259406788679715	31.4484616849755	121.260772615811
"NM_207229_1"	0	1	0.264561377685155	0.259406788679715	31.4484616849755	121.260772615811
"NM_207229_2"	0	1	0.264561377685155	0.259406788679715	31.4484616849755	121.260772615811
"NR_121571"	0	1	4.53167415522351	4.5377521154297	2241.12127796383	493.875787710465
"NM_021280"	0	1	3.93690746357813	3.9385388412818	3560.43256975078	903.990877795592
"NM_001164056"	0	1	0.230825217679903	0.23067001162103	971.643138321679	4212.29801305034
"NM_008875"	0	1	0.284321168558918	0.28416045125921	1075.52099982431	3784.93260921344
"NM_019549"	0	1	0.252934223095115	0.252818987297402	823.017275798548	3255.39136283508
"NM_175421"	0	1	3.92187466105285	3.92444564469922	2239.60670389351	570.673583532002
"NM_001033253"	0	1	4.12618947665942	4.12806371388249	5852.48274051813	1417.72314225661
"NM_001290542"	0	1	0.240126691147948	0.239970806730399	994.251563777978	4143.25049624447
"NM_146030"	0	1	0.265790226549848	0.265636318793804	636.316807587703	2395.47119954802
"NR_033133"	0	1	0.250313162114833	0.250052702609945	611.741414564626	2446.4799126441
"NR_027848"	0	1	0.23120430232693	0.229996164383642	124.389538012739	540.866576555582
"NM_001034885"	0	1	0.245128317671025	0.245021091066229	866.168022513326	3535.10617609767
"NM_176973"	0	1	0.267940298418016	0.267706839732107	421.520537979361	1574.58756501247
"NM_001300827"	0	1	0.251256959716897	0.250985573497378	588.559185013789	2345.02193475356
"NM_001289803"	0	1	0.205453899615378	0.205182228826861	510.048106482303	2485.86857437062
"NM_029977"	0	1	0.245808628812284	0.245713235066507	1651.16825589497	6719.93024028885
"NM_153798"	0	1	3.98216626409786	3.9840651901618	3141.82479544784	788.590247607957
"NM_029763"	0	1	0.247743038070097	0.247633176038024	851.442700838453	3438.35280122545
"NM_030229"	0	1	0.274102110574468	0.273920576475717	550.005703098885	2007.92861554845
"NM_025901"	0	1	0.263465531867622	0.263305341947958	607.915938502352	2308.81493307906
"NM_153540"	0	1	0.232603924004508	0.232271112270334	455.208493996288	1959.84841522329
"NM_025624"	0	1	0.262027029886253	0.261439680272508	164.938504749807	630.91375487101
"NM_022318"	0	1	4.2852657695829	4.29259236101964	1636.02253857541	381.119257329899
"NM_023638"	0	1	0.227988503703422	0.227548153575893	339.070418863411	1490.13796883561
"NM_001198766"	0	1	68.2810030093251	5786.96647782623	57.8596647782624	0
"NM_011141"	0	1	0.227091689753152	0.226932625945126	553.705462976525	2439.9893639981
"NM_010127"	0	1	0.278850935826602	0.278674513345101	968.205705818476	3474.35044364584
"NM_001308354"	0	1	0.259701577778266	0.259247435878475	359.187640351938	1385.52979959252
"NM_011146"	0	1	0.23215379321964	0.231706033936572	337.720857108446	1457.57334977542
"NM_008908"	0	1	3.99187540249187	3.99781419021516	1011.33985846344	252.965703808038
"NM_178795"	0	1	0.228927746213753	0.22884495678933	1070.26324815625	4676.83874148885
"NM_001159498"	0	1	0.251364691501151	0.250827373657345	297.03190929345	1184.23837354171
"NM_008014"	0	1	0.25536424296202	0.25514555652632	436.247756620553	1709.8287389535
"NM_198931"	0	1	0.238765923123634	0.23831852372276	344.644836397624	1446.18407259575
"NM_028292"	0	1	0.264655902969615	0.264450366183732	475.082674425502	1796.51870699911
"NM_026731"	0	1	0.271644082399992	0.270807808669492	118.427571267844	437.339173385142
"NM_133819"	0	1	0.252609226481385	0.252526036303216	1139.2292821419	4511.36355505784
"NM_001146710"	0	1	0.248016857378767	0.247725648531174	543.713704733379	2194.85237277912
"NM_146154"	0	1	0.255116270744987	0.254722123622269	409.156951290848	1606.31671191768
"NM_019674"	0	1	4.24085399992167	4.24696045589942	1131.8209482261	266.493764275431
"NM_146081"	0	1	0.178623751665118	0.178390107780941	533.033000174834	2988.06488153658
"NR_028081"	0	1	3.94994784241034	3.96120454288009	882.326509089499	222.734495907291
"NM_001163622"	0	1	0.261539356878286	0.261316610781026	736.346324918124	2817.86033253376
"NM_001033636"	0	1	4.02568419494039	4.02767279009376	5208.75968942644	1293.23549457881
"NM_001081146"	0	1	0.255904253382135	0.255796819193594	1505.8521170689	5886.93621698647
"NM_178143"	0	1	0.254622386336003	0.25456452511238	1646.70986864543	6468.76198587851
"NM_008857"	0	1	0.261090796743547	0.26098430658916	909.33592321489	3484.28350062944
"NM_008926"	0	1	0.262996750859014	0.262894462507762	951.159189663349	3618.05475720372
"NM_011164"	0	1	0.1952331235143	0.194378955356326	155.6509630696	800.801810024651
"NM_008864"	0	1	0.212031489362612	0.211110218088674	153.463833435082	726.974391492683
"NM_001271378"	0	1	0.267875366648017	0.26715253649375	229.981514880039	860.889611504977
"NM_013638"	0	1	0.242549347979937	0.241509533057757	88.3316869285966	365.779647348908
"NM_011171"	0	1	4.10847352521606	4.11386335206341	1191.38379272892	289.594610257983
"NM_021381"	0	1	0.252630764311781	0.252512494977547	801.260307394013	3173.1807265233
"NM_178047"	0	1	0.264016281082849	0.263832780401205	899.411021177745	3409.04713008828
"NM_001164243"	0	1	5.14852577280214	5.16097604309501	1461.66429533675	283.206640250124
"NM_175563"	0	1	0.245648263298034	0.245523549424161	745.726483572548	3037.32179697655
"NM_145589"	0	1	4.29273125222351	4.29650615911553	1881.89888130149	437.999119877276
"NM_175181"	0	1	0.254429248766223	0.25423134789303	814.082972658617	3202.1638444354
"NM_001001796"	0	1	0.218209960323671	0.217908103133674	283.386903114426	1300.52402805575
"NM_029614"	0	1	0.231945342101946	0.231795564098791	596.863535403432	2574.98981815461
"NM_027644"	0	1	0.272678866231645	0.27225247769635	233.188439906468	856.542130873753
"NM_028525"	0	1	0.278533616013677	0.278093380142534	228.841854568924	822.921687376478
"NM_175249"	0	1	3.62864811910832	3.63098171000127	2053.82194910011	565.63095143828
"NR_110349"	0	1	0.268988585895917	0.268813279517555	952.744291485242	3544.28771176175
"NM_013640"	0	1	0.241239075222547	0.240859691844161	241.883331348179	1004.28145904865
"NM_178616"	0	1	4.18790146738253	4.19265984662168	1410.47534606983	336.407786719893
"NM_019976"	0	1	0.243872473105158	0.24341495625338	341.921386279478	1404.71628117209
"NM_001093750"	0	1	4.06623921745977	4.06744988980194	5172.89777692034	1271.77156266659
"NM_001083936"	0	1	4.12365450946757	4.12989853171494	1756.05944601175	425.198859860909
"NM_008978"	0	1	0.254110280694208	0.253953214222051	605.578971651665	2384.63779233765
"NM_177081"	0	1	0.2552633268544	0.255120669891118	668.778079515449	2621.44783719084
"NM_011216"	0	1	0.228402488145539	0.228210489764053	779.519594873318	3415.82594899286
"NM_001291150"	0	1	4.07235645720437	4.0734416662462	9802.18760341068	2406.35749131201
"NM_001083119"	0	1	0.258803635577677	0.258657973821802	1118.69959978696	4325.04359590297
"NM_011214"	0	1	0.261375738573943	0.261230674725903	1130.54657812491	4327.79943245334
"NM_008986"	0	1	4.26773792716028	4.27046405696197	2570.43828645353	601.903106436999
"NM_030722"	0	1	4.07802571102924	4.08061102277117	4129.40258402661	1011.94937593246
"NM_001160220"	0	1	0.00557698128143755	6.5210306393511e-05	0	153.339992555703
"NM_001168270"	0	1	0.246445182486781	0.246062774907133	412.123607146002	1674.90245801624
"NR_110354"	0	1	4.24553462267776	4.24865998859977	2243.69047777692	528.086031171555
"NM_016676"	0	1	3.92828657403972	3.93038559471678	2753.36351516872	700.525214374334
"NM_001164367"	0	1	0.245909656161269	0.245754784951378	1017.07775321702	4138.61848456133
"NM_024436"	0	1	0.249170874379567	0.248921985287756	377.068365469768	1514.8355651029
"NM_001159729"	0	1	0.26263145013799	0.262435190328553	838.0576196636	3193.41698901923
"NM_029494"	0	1	4.18177781562684	4.18608356086326	1553.31568885282	371.058963690847
"NM_001163663"	0	1	4.1067907314073	4.11092424966939	2626.23578518096	638.835579650894
"NM_001293654"	0	1	0.2590665134366	0.258706736401182	452.843027690015	1750.43930792898
"NM_001038621"	0	1	0.241085119410262	0.241009750266048	1218.60693378879	5056.28723462876
"NM_009015"	0	1	4.49517816523151	4.50061694082989	2458.3415200936	546.21545140229
"NM_009016"	0	1	4.37284583052994	4.38274788752343	1268.87221979146	289.507501885894
"NM_001037764"	0	1	4.13632845564842	4.1382204275836	5830.7373376592	1408.98873259383
"NM_023884"	0	1	0.248344656363538	0.248226998232502	1347.86486049736	5429.99910495189
"NM_011239"	0	1	0.263140749596341	0.262595888131517	178.317975574136	679.086602932424
"NM_011240"	0	1	4.04682477568933	4.04763516899002	7641.62181145281	1887.91504571492
"NM_001252466"	0	1	0.273052623744389	0.272759588792854	575.121733402379	2108.55650703913
"NM_001146174"	0	1	0.267223766203534	0.266968161259532	650.517034822161	2436.71141184564
"NM_001081155"	0	1	0.253156957127967	0.252911620670617	654.384722948649	2587.43426694774
"NM_001039086"	0	1	0.248623284438262	0.24849385870619	1226.17646068956	4934.46390238872
"NM_029004"	0	1	0.257780024938931	0.25756873407628	454.327074287262	1763.93497537387
"NM_009027"	0	1	0.257022128005919	0.256940982256996	1181.33459408055	4597.71739912295
"NM_175023"	0	1	0.264692617506345	0.264483713703713	473.412663918298	1789.97796292103
"NM_001110830"	0	1	102.183750541198	8702.50209637872	87.0150209637872	0
"NM_001167776"	0	1	0.255615225280214	0.255366793338976	650.356594212963	2546.78391047395
"NM_029397"	0	1	4.41870155470601	4.42281591379787	3123.63459034608	706.246975471495
"NM_170598"	0	1	0.249446190412345	0.249229462940036	733.609731148599	2943.54138631866
"NM_001045807"	0	1	0.241383998387123	0.24123851383596	631.652182518228	2618.40350485085
"NM_026434"	0	1	0.296866560614004	0.296560262410581	578.632081420329	1951.16874767461
"NM_028970"	0	1	4.09158042457973	4.11921504806517	391.682464285941	95.0791030731502
"NM_028970_1"	0	1	4.09158042457973	4.11921504806517	391.682464285941	95.0791030731502
"NM_001127382"	0	1	0.250390387952109	0.250213750794427	902.533216049141	3607.07879181729
"NM_009033"	0	1	4.27380090848761	4.28258776130257	1356.20623416454	316.671480860545
"NM_029660"	0	1	0.25969351587708	0.259372939756128	300.762523639946	1159.60412136032
"NM_001286168"	0	1	0.243645615722602	0.243289434141975	439.107630305191	1804.90862235553
"NM_173867"	0	1	0.26450355885224	0.264379526552847	787.22920269227	2977.67595381348
"NM_001290278"	0	1	4.17445417969554	4.17812435532391	3071.60890408902	735.156941638552
"NM_001204906"	0	1	0.299166880591738	0.299017968746743	715.655677174541	2393.37685957259
"NM_001204915"	0	1	3.75982338099525	3.76182660369756	4405.07794957075	1170.98707499567
"NM_026097"	0	1	0.270074062664141	0.269858141105381	775.383342572188	2873.32685541617
"NM_009063"	0	1	0.257993181934472	0.257730097099927	365.004679876445	1416.25718797581
"NM_146002"	0	1	0.25709951608588	0.2569853965083	840.05335845355	3268.90477051855
"NM_001291818"	0	1	4.52249842032913	4.52840417543428	2295.73849953506	506.95634191556
"NM_019566"	0	1	0.271920341779153	0.271577670622906	289.74338493629	1066.91639447012
"NM_001025084"	0	1	4.3986267725641	4.40987435762253	669.109236914747	151.722041017941
"NM_198598"	0	1	0.243444641347432	0.24283326935535	150.885563500692	621.385758090622
"NM_008955"	0	1	0.242835005620369	0.242286132683164	169.960987189769	701.519985672101
"NM_030259"	0	1	4.63261392424193	4.64024138910204	1109.70821071992	239.140966009263
"NM_009068"	0	1	0.259385299581824	0.259276501560795	886.263169579349	3418.24489099148
"NM_133229"	0	1	0.301393566798694	0.301081295212916	338.223795589856	1123.38690630953
"NM_133908"	0	1	4.25093690809689	4.2593079902765	1405.93954216073	330.078724593372
"NM_020599"	0	1	0.291874023004775	0.29152227871989	498.827369763217	1711.13664702016
"NM_001162863"	0	1	0.23807132284406	0.237486115236999	262.802691698353	1106.63445134436
"NM_207623"	0	1	4.17119290802616	4.17604007551112	2322.20832095376	556.071426174901
"NM_020012"	0	1	0.244095624947577	0.243835087602594	601.297789879345	2466.03291364073
"NM_013923"	0	1	4.03216488667762	4.03393285817237	3474.06614206965	861.20317934965
"NM_001163263"	0	1	3.88702767808687	3.88969618965707	3576.84465317748	919.561729712091
"NM_178607"	0	1	0.27087625883324	0.270790363673925	1154.23729987972	4262.50246248045
"NM_001164237"	0	1	4.02666941545424	4.02956362800517	3581.74880750702	888.860145296642
"NR_104290"	0	1	0.289058882155593	0.28885542758527	857.917262978935	2970.08223662822
"NM_011279"	0	1	0.239638019125443	0.239228092219045	222.812609986054	931.413261871899
"NM_001080128"	0	1	0.293402322227304	0.292934529263869	376.080914107926	1283.86361863084
"NR_002865"	0	1	0.207981183872477	0.203659652555498	18.7328636132735	92.02032303203
"NM_001309390"	0	1	3.86259263722869	3.86560229039106	3125.09075790466	808.428251827636
"NM_018739"	0	1	0.242891948246844	0.242484382294707	226.181797923498	932.799757820166
"NM_029987"	0	1	4.04528063121753	4.04944637903479	1486.48382386544	367.075691407465
"NM_001291159"	0	1	0.234282769869817	0.233993090287946	310.579435563528	1327.33447492156
"NM_052835"	0	1	0.256554102349122	0.255971262843263	163.945017078338	640.511186859682
"NM_025919"	0	1	0.230352589027086	0.229581726571752	115.092656805517	501.34809380083
"NM_001159483"	0	1	0.201799591419699	0.200721333176158	126.2850838288	629.196083032343
"NR_102291"	0	1	0.249639725673743	0.249289509773854	453.975238451492	1821.10649568941
"NM_018860"	0	1	0.328449558180123	0.327398720598968	105.053806816045	320.894756817111
"NM_011290"	0	1	0.23724685223121	0.236877378748792	245.549892646901	1036.64404414711
"NM_012053"	0	1	0.278066898394388	0.277560625321444	198.738150046175	716.043113859375
"NM_144861"	0	1	4.19878476133188	4.20073282318051	3463.69143272467	824.536948954062
"NM_011295"	0	1	3.39201319844396	3.40259888605055	386.079832995656	113.459099921971
"NM_026533"	0	1	0.264186427383039	0.263424880544878	127.798894557563	485.171560273266
"NR_029471"	0	1	0.247308873392652	0.246657120788884	144.852244093186	587.292096245478
"NM_175109"	0	1	0.290492300407406	0.289923769446398	181.675356980687	626.655958874674
"NR_045313"	0	1	0.259096397366584	0.258422684321601	241.547839865635	934.729303168223
"NM_027491"	0	1	4.15259992405624	4.15421708883269	4066.64085133255	978.911121446557
"NM_001039188"	0	1	0.22075965364378	0.220635620302405	1178.17196165707	5339.93447515884
"NM_145620"	0	1	0.256859487708582	0.256552793238018	312.148273834033	1216.73088944503
"NM_001166665"	0	1	0.2597928861967	0.259609059611928	888.512712782493	3422.53123993472
"NM_025542"	0	1	0.238398828276322	0.238179267306966	414.857611146083	1741.81923575544
"NM_184109"	0	1	4.02633013862468	4.02778886738784	4196.04879955745	1041.76724744513
"NM_001271487"	0	1	0.303276524183851	0.303032874902298	736.517232361003	2430.50923854291
"NM_001008230"	0	1	0.249273828200537	0.249085098336633	497.522881118157	1997.43137421562
"NM_001289776"	0	1	0.2377972635392	0.237600881259291	783.816617007625	3298.9113375528
"NM_011304"	0	1	0.208391515319968	0.208102017464283	285.73227057344	1373.07745996411
"NM_011306"	0	1	0.254787601349945	0.254423595677447	442.713994713908	1740.09587946876
"NM_009107"	0	1	0.254275473706213	0.25405895492854	444.974513877726	1751.49100102903
"NM_009112"	0	1	0.309817361730355	0.309144656593023	159.260059383462	515.185899352497
"NM_009113"	0	1	0.246996656611572	0.246338520711115	141.519431975021	574.52228007728
"NM_001195760"	0	1	0.273473754041359	0.272012694804755	67.9112654062423	249.688880616564
"NM_177225"	0	1	0.269106442020466	0.268625748399616	205.090408538886	763.507308972824
"NM_001013766"	0	1	0.255104988862285	0.25492243468727	528.969550430515	2075.05079674568
"NM_023380"	0	1	4.13679991169254	4.14144125892518	1405.47875122875	339.361890932847
"NM_001291865"	0	1	0.235981984780675	0.235366147986323	248.18082335469	1054.47818990364
"NM_177894"	0	1	0.240304841488137	0.240133920832281	535.94883162091	2231.90638133975
"NM_026209"	0	1	0.237555035215772	0.23734723117722	437.28226808872	1842.4057127083
"NM_172205"	0	1	3.74196353867553	3.74494918947827	1749.01542538506	467.025822621861
"NM_001301634"	0	1	0.251523424791438	0.25127785702838	650.965782649889	2590.65115235282
"NM_001081341"	0	1	0.245137766930253	0.245046504593137	1017.77895786423	4153.44225819121
"NM_170727"	0	1	4.05112971729133	4.07255235500098	493.002758892068	121.047439147875
"NM_001146196"	0	1	0.306163975531528	0.305915284400969	725.429966576042	2371.36535640486
"NM_001290652"	0	1	4.18675384718756	4.18971213744922	3836.14082447594	915.602027419973
"NM_021544"	0	1	4.06559456709958	4.06715676186672	6783.80826543425	1667.94101901129
"NM_001272023"	0	1	4.17021537697264	4.17552681647239	2118.30996964458	507.308013451102
"NM_024206"	0	1	4.70980024730101	4.71753731750726	1135.84382306986	240.762620675324
"NM_001166507"	0	1	3.89500422747382	3.89778485599441	3449.26521052913	884.922169928383
"NM_001033343"	0	1	3.91235687506873	3.91416667466996	3162.89778404256	808.056709195324
"NM_001025379"	0	1	0.269777430139234	0.269647643468035	761.814436806769	2825.24901954369
"NM_029374"	0	1	0.25992407832684	0.259318430502217	269.325284001007	1038.61761886762
"NM_001111017"	0	1	0.264277830394341	0.26413030442726	1119.60152041553	4238.85052319252
"NM_001253386"	0	1	0.265925811427453	0.26550445321958	393.145231794986	1480.77582874026
"NM_173024"	0	1	0.268718056442019	0.268487641140758	427.878825779815	1593.69026851809
"NR_033450"	0	1	0.278936094420769	0.278696624253804	426.747907945554	1531.25328346523
"NM_001174170"	0	1	0.207218936196548	0.206791312536486	325.847398172697	1575.76895403707
"NM_198680"	0	1	3.78536322192739	3.78973636724228	1227.49835577674	323.893363407302
"NM_027548"	0	1	0.250232553646169	0.249969899096452	358.30292864015	1433.41430402748
"NM_183197"	0	1	4.5497830963907	4.558709432699	1540.88922722662	338.002161111642
"NM_023871"	0	1	0.26673374970007	0.26643546096794	556.689240184284	2089.42373439045
"NM_001163642"	0	1	3.76336030093818	3.76571246946767	3760.26830879212	998.54693690912
"NM_001276356"	0	1	0.245145941923945	0.244699134879373	351.37172479229	1435.96452833459
"NM_001252567"	0	1	4.14248603993226	4.14626827326916	2928.09193362405	706.191755564495
"NM_025323"	0	1	4.11585803792723	4.12324635369995	873.171667462394	211.760433430167
